"STATION","NAME","DATE","AWND","PGTM","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-20","4.6",,"0.4","2.8","-4.3","  300","  300","10.3","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-21","1.8",,"-3.9","0.0","-9.3","   20","  360","4.5","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-22","3.1",,"-1.4","3.3","-3.8","  310","  310","8.9","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-23","2.6",,"-1.4","4.4","-8.2","  220","  220","6.3","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-24","3.5",,"0.3","1.1","0.0","  310","  300","8.9","12.1","    1",,,"    1",,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-25","5.0",,"0.4","2.8","-9.9","  280","  290","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-26","6.1",,"-7.7","-4.9","-9.9","   10","   20","12.5","15.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-27","8.0",,"-6.7","-2.7","-10.5","  360","  360","13.0","17.0","    1","    1",,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-28","4.7",,"-7.8","-1.6","-12.1","  340","   30","8.9","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-29","1.8",,"-8.5","-0.5","-17.7","  160","  170","5.4","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-30","5.0",,"-0.9","1.7","-9.9","  320","  310","13.0","17.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-01-31","5.8",,"-10.0","-6.6","-14.9","  320","  320","12.5","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-01","3.3",,"-6.0","0.6","-9.9","  330","  320","7.6","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-02","6.0",,"-7.4","-4.3","-11.6","  360","  360","10.3","13.9","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-03","2.5",,"-10.3","-4.3","-17.1","  320","  320","10.7","13.4",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-04","2.6",,"-7.2","3.3","-18.2","  180","  180","7.6","11.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-05","5.3",,"-1.1","1.7","-13.2","  340","  340","11.2","16.1","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-06","2.9",,"-11.7","-5.5","-21.6","  300","  260","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-07","2.6",,"-5.9","-1.6","-10.5","  210","  200","5.4","6.7","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-08","4.2",,"-2.3","-0.5","-8.8","   30","   30","8.1","9.8","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-09","6.5",,"-7.9","-6.6","-8.8","   30","   20","9.4","11.2","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-10","5.9",,"-4.2","0.6","-6.6","   10","   20","9.8","12.5",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-11","3.8",,"-4.8","-2.1","-10.5","   10","   20","9.4","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-12","2.9",,"-5.6","0.0","-11.6","  330","  340","11.2","15.2",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-13","5.8",,"-10.8","-9.3","-20.5","  320","  320","11.6","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-14","1.7",,"-14.0","-6.6","-20.5","  360","  350","6.7","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-15","7.8",,"-8.8","-6.6","-18.8","  310","  360","13.9","20.1",,,,,,,"    1","    1"
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-16","4.9",,"-15.7","-8.2","-20.5","  310","  300","12.5","16.5",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-17","1.7",,"-10.6","-4.9","-15.5","   10","  360","5.8","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-18","1.5",,"-11.3","0.0","-21.0","  200","  100","4.0","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-19","6.2",,"-6.8","-3.8","-13.8","  300","  300","17.4","20.6","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-20","5.0",,"-12.6","-6.6","-19.9","  300","  280","11.2","14.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-21","3.3",,"-12.2","-0.5","-22.7","  190","  220","9.8","13.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-22","1.7",,"0.4","5.6","-3.2","  320","  320","5.8","8.5","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-23","6.4",,"-4.6","0.0","-16.6","  310","  320","13.4","17.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-24","3.1",,"-13.9","-7.1","-22.1","  190","  180","9.4","11.6","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-25","3.5",,"-6.3","2.2","-15.5","  290","  280","9.8","12.1","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-26","3.2",,"-5.8","-4.3","-9.9","  360","  360","6.3","8.5",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-27","3.3",,"-6.7","-2.1","-12.7","  300","  310","7.2","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-02-28","1.7",,"-8.4","0.0","-17.1","  140","  140","4.5","5.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-01","2.2",,"-8.3","-2.1","-16.6","  200","  200","6.3","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-02","4.9",,"-1.6","1.7","-5.5","  300","  300","14.8","18.8","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-03","3.7",,"-4.4","1.7","-9.9","  180","  180","9.4","11.2","    1",,,"    1",,"    1",,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-04","2.8",,"2.4","6.1","1.7","  290","  200","6.7","8.1","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-05","5.1",,"0.3","3.3","-7.7","  320","  330","8.9","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-06","3.0",,"-7.2","-2.7","-14.3","  320","  320","8.9","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-07","3.8",,"-4.6","3.9","-13.2","  250","  250","9.4","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-08","3.3",,"0.5","6.7","-6.6","  300","  300","13.0","16.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-09","2.9",,"1.9","8.9","-7.1","  300","  310","9.4","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-10","1.7",,"2.4","11.1","-5.5","  190","  180","8.1","10.3","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-11","3.5",,"7.5","13.9","2.2","  290","  320","9.4","11.6","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-12","6.9",,"4.9","6.1","-2.1","  320","  310","13.4","17.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-13","3.1",,"0.1","5.6","-6.0","  190","  180","7.6","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-14","2.7",,"1.8","3.3","0.0","  360","   10","5.4","6.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-15","6.0",,"4.1","6.1","0.6","  320","  330","13.9","17.4","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-16","2.6",,"3.2","9.4","-2.7","  340","  330","7.2","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-17","6.2",,"5.1","11.1","-0.5","  310","  320","17.9","25.5","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-18","8.6",,"-0.9","0.6","-6.6","  310","  310","19.7","24.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-19","4.5",,"-3.0","2.8","-8.2","  300","  300","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-20","1.3",,"-2.7","-0.5","-6.0","   10","  250","4.0","4.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-21","3.0",,"-0.3","7.8","-2.7","  310","  300","13.0","16.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-22","7.0",,"0.8","2.8","-6.6","  300","  310","14.3","18.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-23","5.3",,"-4.4","0.0","-8.2","  320","  320","11.2","15.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-24","2.2",,"-2.4","5.0","-7.7","   40","   20","4.5","6.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-25","2.9",,"0.9","10.0","-7.1","  170","  170","10.3","12.5","    1",,,"    1",,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-26","3.2",,"5.0","8.9","2.8","  190","  180","6.7","8.9","    1","    1",,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-27","2.6",,"5.8","7.2","3.3","  310","  330","5.8","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-28","4.5",,"2.2","3.3","-2.1","  320","  360","7.6","10.3","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-29","3.7",,"0.7","7.2","-4.3","   10","  330","7.2","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-30","4.8",,"3.1","9.4","-1.6","  310","  300","10.3","13.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-03-31","3.6",,"5.2","10.6","-0.5","  280","  240","7.2","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-01","3.7",,"3.7","10.0","-2.1","  330","  330","9.4","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-02","4.6",,"6.2","18.3","-3.2","  180","  180","11.2","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-03","2.6",,"12.4","16.7","9.4","  190","  180","7.2","8.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-04","7.3",,"9.9","11.7","-1.0","  300","  300","17.0","21.9","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-05","3.2",,"3.2","10.0","-2.1","  270","  250","9.4","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-06","2.1",,"6.2","16.7","-1.0","  180","  190","7.2","9.4","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-07","3.6",,"7.9","9.4","5.0","   10","   20","6.7","7.6","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-08","4.2",,"4.6","6.1","1.7","   40","   40","7.6","9.8","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-09","4.3",,"2.6","4.4","1.1","   10","   20","7.2","8.9","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-10","2.6",,"5.3","11.1","2.8","  200","  190","6.3","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-11","5.9",,"10.3","13.9","3.3","  290","  310","13.0","16.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-12","2.5",,"10.3","22.2","0.0","  180","  310","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-13","4.6",,"12.5","21.7","1.1","  180","  200","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-14","3.4",,"14.7","20.6","9.4","  320","  330","9.8","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-15","4.0",,"14.4","21.7","4.4","   30","   30","11.6","16.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-16","3.6",,"11.7","20.0","1.1","  180","  190","9.8","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-17","3.6",,"13.1","20.0","8.9","  230","  250","7.2","10.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-18","3.9",,"16.5","27.2","5.6","  260","  260","13.9","17.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-19","3.9",,"12.9","17.8","6.1","  160","  170","8.9","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-20","3.6",,"8.6","10.6","6.1","  100","  100","7.2","10.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-21","3.1",,"12.7","18.9","7.8","  260","  260","9.4","10.3","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-22","5.6",,"13.2","21.7","5.6","  240","  210","14.3","18.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-23","5.4",,"7.4","10.6","3.3","  320","  300","11.6","17.4",,,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-24","6.7",,"5.1","7.8","2.2","  300","  290","11.2","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-25","4.0",,"7.1","15.6","0.0","  310","  330","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-26","2.9",,"9.6","15.6","1.7","  310","  340","6.7","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-27","4.9",,"11.9","17.2","7.2","  330","  310","10.3","14.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-28","4.3",,"12.8","19.4","7.2","  330","  330","11.2","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-29","4.3",,"15.7","23.9","8.3","   10","  360","9.8","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-04-30","2.1",,"11.8","19.4","2.8","  180","  170","6.7","8.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-01","2.7",,"12.8","16.7","8.3","   40","   40","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-02","2.6",,"13.9","23.3","5.0","  180","   30","7.6","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-03","2.8",,"15.8","25.6","7.8","  170","  180","7.2","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-04","4.1",,"18.9","30.6","7.8","  190","  190","11.6","16.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-05","2.7",,"22.2","29.4","16.1","  300","  310","7.2","9.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-06","3.4",,"19.1","24.4","11.7","  200","  190","7.2","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-07","3.0",,"18.3","30.0","5.6","  190","  190","9.8","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-08","3.1",,"21.6","32.2","10.6","  170","  180","8.9","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-09","3.6",,"17.8","26.7","11.1","  220","  200","7.6","10.3","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-10","5.1",,"23.9","32.8","18.3","  190","  200","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-11","5.5",,"24.4","31.1","18.3","  180","  190","10.7","13.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-12","6.2",,"24.7","31.7","15.0","  320","  310","13.0","17.0","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-13","5.3",,"16.7","18.9","6.7","  290","  310","10.7","14.8",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-14","2.2",,"13.7","22.8","4.4","  300","  300","6.3","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-15","3.1",,"14.7","25.0","4.4","  180","  180","7.6","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-16","3.4",,"17.2","22.8","13.3","  160","  140","5.8","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-17","1.3",,"22.6","31.1","15.0","  330","   30","4.5","6.7","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-18","4.1",,"20.4","26.7","13.9","  180","  170","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-19","3.8",,"16.9","25.0","13.3","  330","  340","7.6","9.8","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-20","6.1",,"15.1","16.7","8.9","  310","  310","13.4","17.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-21","2.7",,"13.2","21.1","6.1","  180","  190","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-22","5.1",,"16.9","23.9","10.6","  300","  310","11.6","15.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-23","4.7",,"13.1","20.0","6.1","  270","  250","8.1","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-24","4.4",,"17.6","28.3","8.3","  230","  210","8.1","10.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-25","4.4",,"20.7","30.0","13.9","  180","  180","10.3","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-26","5.2",,"23.6","31.7","17.8","  210","  210","9.4","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-27","5.3",,"23.6","30.0","18.3","  180","  190","11.2","14.8","    1",,"    1",,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-28","4.3",,"22.2","28.3","15.6","  180","  180","8.9","10.7","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-29","2.5",,"21.1","28.9","13.3","  180","  180","6.7","7.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-30","5.1",,"22.4","30.6","15.6","  170","  160","10.7","14.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-05-31","5.0",,"20.4","25.0","10.6","   10","  360","8.9","11.2","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-01","4.8",,"11.1","11.7","8.9","   40","   40","8.9","10.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-02","3.3",,"10.1","12.8","8.9","   40","   30","6.3","8.1","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-03","2.6",,"13.9","22.2","7.8","  180","  180","8.1","9.4","    1","    1",,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-04","2.5",,"15.3","22.2","10.6","  170","  180","6.7","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-05","2.2",,"16.9","26.1","10.0","  160","  160","6.3","7.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-06","4.1",,"19.7","25.0","12.2","   30","   20","9.8","13.0",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-07","3.6",,"16.8","25.0","7.8","  170","  140","8.1","11.6",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-08","6.2",,"18.9","25.6","14.4","  190","  200","10.7","15.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-09","4.6",,"21.2","28.3","16.1","  260","  180","10.3","13.4","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-10","3.3",,"21.2","28.9","13.3","  220","  260","7.2","10.7","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-11","4.0",,"24.8","31.7","20.0","  270","  290","8.1","10.3",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-12","3.1",,"24.6","31.7","17.8","  160","  160","7.6","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-13","3.3",,"25.1","29.4","18.9","   20","   20","10.3","12.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-14","2.5",,"23.1","30.0","15.6","  160","  170","7.6","9.4",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-15","2.6",,"18.7","19.4","15.6","  130","  110","6.3","7.6","    1",,,,,,"    1",
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-16","2.1",,"18.9","26.1","15.0","  310","  320","4.5","6.7",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-17","2.7",,"21.2","24.4","14.4","   10","   30","7.2","8.5",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-18","3.8",,"18.6","24.4","13.3","  180","  180","7.2","8.9",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-19","3.6",,"22.2","29.4","16.7","  330","  360","6.3","8.5","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-20","2.6",,"18.5","23.3","12.2","  170","  180","8.9","10.3","    1",,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-21","2.7",,"20.2","30.0","16.1","  260","  270","6.3","8.1","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-22","3.4",,"24.7","30.0","18.3","  320","  310","8.9","11.2",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-23","3.4",,"24.0","31.7","17.8","  220","  220","10.7","16.1","    1",,"    1",,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-24","4.2",,"22.3","27.8","16.1","  290","  280","8.9","12.1",,,,,,,,
"USW00014740","HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US","2015-06-25","2.3",,"21.9","27.8","13.3","  300","  310","7.6","10.3",,,,,,,,
